EntityIdx,SiteLocation
Site-2603,-49.6848495630448,3156.35002163883
Site-2604,53.136196130287,427.25922443792
Site-2605,440.902869206787,1787.05423994759
Site-2606,293.476714238742,1198.67102461214
Site-2607,666.720963901575,625.649314635478
Site-2608,-372.799028665846,2759.73417531641
Site-2609,766.126600185908,1956.86098165839
Site-2610,26.2708432912291,3006.95584578866
Site-2611,-658.879271893298,1357.20679556479
Site-2612,-102.544070134582,1441.69386898651
Site-2613,-389.745417044829,2740.31508581422
Site-2614,162.146330211454,1682.14944672612
Site-2615,773.148777708833,1026.01690087106
Site-2616,160.977671532311,1495.89934318164
Site-2617,-514.829904339664,2637.48566281885
Site-2618,42.2124539484562,1440.68846177511
Site-2619,1135.33005041887,1359.46361011754
Site-2620,-681.663036643347,1347.17401074483
Site-2621,814.825941569126,799.830795608849
Site-2622,567.715215815326,2117.52788347107
Site-2623,1017.10601511358,1669.62535680741
Site-2624,292.41362454917,1571.33167678477
Site-2625,-694.659032187107,2657.65852531693
Site-4922,573.161812066957,3943.40727198164
Site-4923,1111.09952545659,3868.47309620278
Site-4924,317.939627911532,4040.07410071115
Site-4925,-1029.94086468915,4559.38635598683
Site-4926,-423.698875324465,3566.01856661559
Site-4927,-761.099341274414,5272.6655127468
Site-4928,606.709249840581,4807.24837492907
Site-4929,552.939111764585,4478.79768809505
Site-4930,599.425000404817,4079.36024079269
Site-4931,1111.59031875273,3528.81513674198
Site-4932,1207.01864740149,3965.3307471624
Site-4933,319.944458728203,3457.07192686251
Site-4934,324.081077952751,4890.38579896417
Site-4935,660.620743383601,3588.05457062974
Site-4936,887.524856006367,4888.95787186541
Site-4937,285.522827157694,3539.35577353331
Site-4938,-1144.58131873215,5348.31993863089
Site-4939,362.782925159193,3478.39243870006
Site-4940,437.90613678326,4154.32271203627
Site-4941,-679.963299311969,4574.49962927107
Site-4942,789.838166911503,4884.25435218998
Site-4943,-425.797090210942,4094.63555897859
Site-4944,769.256261227264,4875.22969286405
Site-4945,1122.29112791532,3884.45460762081
Site-4946,-1029.94086468915,4597.97873622046
Site-4947,-352.815000559268,4794.84635020702
Site-4948,-1104.48218638586,4665.03686521533
Site-4949,332.876154256209,4713.31676285045
Site-4950,1200.90510245095,3871.75383802405
Site-4951,-465.68723323624,4852.25706226636
Site-4952,-489.603725105911,4697.60208888679
Site-4953,1494.53254578,3069.38191626724
Site-4954,-729.72734244217,5397.46770925875
Site-4955,174.064043876224,4481.01449152462
Site-4956,789.838166911503,4884.25435218998
Site-4957,-364.937482656123,4996.11380642024
Site-4958,725.722032884506,4180.91956532491
Site-4959,-323.74696590614,3909.69364559328
Site-4960,-477.218625634444,5085.06756052036
Site-4961,298.251173706454,3620.38835359557
Site-4962,677.459535728462,4815.28463819303
Site-4963,224.741200648004,3242.38317240744
Site-4964,354.108996630993,4830.91370347315
Site-4965,394.256594784886,4154.32271203627
Site-4966,-764.685850707676,4858.241810259
Site-4967,1220.29071247415,3854.88367209482
Site-4968,914.811399368052,4169.0851981845
Site-4969,-372.111596170055,5140.54661652917
Site-4970,340.598522382502,4260.12701288507
Site-4971,-552.61310373931,4886.35746275017
Site-4972,-357.355060211584,3967.51781887138
Site-4973,-1037.78733252945,5092.82660142503
Site-4974,1185.80887036198,3984.31525467293
Site-4975,317.939627911532,4002.49907703727
Site-4976,562.927793561758,4874.56660141724
Site-4977,660.725516352882,2805.33756036735
Site-4978,1256.18151018032,3228.4929253336
Site-4979,270.3706953284,3349.76172975732
Site-4980,328.312788623358,4615.61135835612
Site-4981,1131.74473607016,3035.64581066116
Site-4982,-177.476197349677,5211.93563028939
Site-4983,1015.41495027279,4378.50693209353
Site-4984,1269.62961481526,2875.7034536699
Site-4985,1344.23465669353,3115.0377197415
Site-4986,-913.05630445797,4750.22701327503
Site-4987,-40.7243550320987,4995.03699057682
Site-4988,-359.48716962091,4045.83931657444
Site-4989,-594.001914810598,3824.62794024991
Site-4990,742.576949053639,4159.2612329056
Site-4991,1007.69666121537,4559.33795724313
Site-4992,388.832699908385,3552.31718968377
Site-4993,-72.7871836902038,3524.55737480805
Site-4994,660.620743383601,3531.4498149914
Site-4995,1058.45336845526,3391.72856323496
Site-4996,1315.43971059826,3975.30974271381
Site-4997,1011.31559953138,4465.30737594428
Site-4998,-843.88525054277,4881.33605282738
Site-4999,997.613044006002,3548.31116537504
Site-5000,1109.3975934154,4466.19634972785
Site-5001,-1058.51085075648,5077.44939352463
Site-5002,-719.184769326454,5373.80654961962
Site-5003,1109.87913960102,3962.07933728521
Site-5004,-117.587464188284,3524.55737480805
Site-5005,-519.687854319033,3671.10508624539
Site-5006,576.703920672975,3742.59530143505
Site-5007,1033.86098047368,4362.18206385825
Site-5008,-82.9677231972992,4382.6911920558
Site-5009,1035.85443678575,2907.13914569594
Site-5010,-423.945015573718,3805.22712762671
Site-5011,948.865411888301,3581.30291825631
Site-5012,769.256261227264,4875.22969286405
Site-5013,-272.728602437899,4996.68547471737
Site-5014,1111.09952545659,3868.47309620278
Site-5015,802.268424149939,3967.82021018194
Site-5016,1110.8127504852,4068.16041784811
Site-5017,36.6219860376286,3593.20512134423
Site-5018,625.307762072262,4172.35401366749
Site-5019,-962.352303805158,5090.68830916448
Site-5020,1521.93256793898,3057.72310183451
Site-5021,-1050.21338119245,4775.41893433162
Site-5022,599.720027011804,3172.4693137151
Site-5023,1099.87339849782,3374.54290919243
Site-5024,-538.982657204522,3963.04588459948
Site-5025,250.847424694591,3368.68115224734
Site-5026,-274.420444140786,4793.61628909478
Site-5027,1372.57634004007,3019.48611714503
Site-5028,-372.111596170055,5089.60556865686
Site-5029,1094.02108995233,4449.47754898542
Site-5030,604.065130679635,2755.59894104621
Site-5031,1181.51949242776,3854.88367209482
Site-5032,822.231024929533,4819.74870552485
Site-5033,-441.169774095635,4601.31163426318
Site-5034,1344.23465669353,3215.86991659836
Site-5035,-180.39557012264,4700.14261134306
Site-5036,969.7254469767,3975.95021845126
Site-5037,725.619294771134,4071.54137376498
Site-5038,-764.685850707676,4902.80322975962
Site-5039,1062.76376394309,2990.15028661846
Site-5040,-848.165755781601,4966.17727803642
Site-5041,-419.972744185022,4273.39861705202
Site-5042,-167.865553879736,5186.53617087155
Site-5043,-598.003194595336,4395.80567278551
Site-5044,688.164210640872,3760.85050802376
Site-5045,-761.099341274414,5130.4655669274
Site-5046,474.135768134147,4887.27198850216
Site-5047,-358.693288277505,3395.1881854932
Site-5048,-350.655769471143,5015.00314738137
Site-5049,604.065130679635,2999.52598742069
Site-5050,584.740803093743,4816.13421416449
Site-5051,1095.23383097483,4088.96703129623
Site-5052,-359.14414769839,3607.60986027653
Site-5053,1122.29112791532,3884.45460762081
Site-5054,250.847424694591,3330.8423072673
Site-5055,742.875831973245,4051.50006173822
Site-5056,142.940784366649,4830.91370347315
Site-5057,-359.48716962091,4126.44106440204
Site-5058,833.725702765185,3365.36043233302
Site-5059,1079.44843727561,3306.82713754039
Site-5060,-535.171569199259,4865.08826034673
Site-5061,926.256565813358,3955.33722777597
Site-5062,573.161812066957,3851.22128917228
Site-5063,-1042.71406831479,5008.40100220142
Site-5064,-1264.22988165151,4669.666579603
Site-5065,498.528144700418,3742.59530143505
Site-5066,-831.180917071664,5090.68830916448
Site-5067,814.014947569813,4283.882031145
Site-5068,721.600602638601,3326.532805946
Site-5069,474.9561858617,3565.62436157339
Site-5070,999.091776052376,4890.23059909122
Site-5071,-538.982657204522,3909.33524865817
Site-5072,-1250.08702209507,5087.42571101884
Site-5073,717.113039208077,4482.26995052776
Site-5074,208.636803798079,3214.3194001082
Site-5075,-1072.79765509267,4597.97873622046
Site-5076,986.166347942266,4540.10076373799
Site-5077,1264.74990245748,3142.45247433695
Site-5078,-925.181427336847,4966.17727803642
Site-5079,594.081072633377,3060.50774901431
Site-5080,-594.577917432987,5084.74951634699
Site-5081,-350.118619957173,4065.98975353134
Site-5082,642.074770620778,4022.43978178747
Site-5083,48.1852047015806,3511.54706195867
Site-5084,828.790598115113,4560.19310808615
Site-5085,-357.355060211584,3909.69364559328
Site-5086,277.617865748894,4154.46632157534
Site-5087,1105.2908323787,2825.50989428165
Site-5088,-40.7243550320987,4907.55856171446
Site-5089,-240.050779906009,5242.42871227379
Site-5090,-162.138499748719,4716.26285158838
Site-5091,438.544427517835,4734.4517387803
Site-5092,1111.09952545659,3868.47309620278
Site-5093,-1143.73504888886,5181.70783571564
Site-5094,627.901346334352,4295.59046615923
Site-5095,712.347078516684,3779.44584243605
Site-5096,-379.219195841102,4977.22446545911
Site-5097,-1139.02821533312,5267.74493001539
Site-5098,666.659128898114,2893.61171564139
Site-5099,795.57876588036,3365.36043233302
Site-5100,915.958597765964,4071.03607487826
Site-5101,1211.31746064574,4274.5040184887
Site-5102,437.90613678326,4040.01152583831
Site-5103,-484.767696474044,3708.6836209784
Site-5104,-431.124032746146,3694.25501500682
Site-5105,-338.519553174418,3830.10149230157
Site-5106,-147.517042561718,4780.30030517118
Site-5107,790.635080989988,4611.20232383252
Site-5108,-1270.15561126787,5107.03594112821
Site-5109,-163.313400418435,4382.6911920558
Site-5110,-280.353488061185,4617.58354778257
Site-5111,-418.500501922595,3713.57545097765
Site-5112,-1020.90318616112,4488.69361793647
Site-5113,789.838166911503,4884.25435218998
Site-5114,-423.698875324465,3605.3011611309
Site-5115,-423.698875324465,3526.73597210028
Site-5116,308.590825171002,4597.9088669481
Site-5117,-196.06840917677,4780.30030517118
Site-5118,830.411913133651,3746.69406041998
Site-5119,404.300528627787,4699.05747882334
Site-5120,-1153.06732072248,4587.28714265382
Site-5121,724.793081633794,4618.11148167357
Site-5122,-1151.78677111984,4648.65823984006
Site-5123,-423.698875324465,3624.94245838855
Site-5124,606.709249840581,4807.24837492907
Site-5125,99.7358853944228,4987.79405586134
Site-5126,-338.519553174418,3786.66911514383
Site-5127,-440.501267541204,5085.06756052036
Site-5128,1013.01790463228,3669.61776763292
Site-5129,626.410496700779,3943.40727198164
Site-5130,-240.050779906009,5089.60556865686
Site-5131,1124.77409687846,4482.91515047027
Site-5132,1157.0186270385,2814.22380111087
Site-5133,-859.70154253949,4902.14537564144
Site-5134,-348.953036635223,3895.23760227375
Site-5135,1264.6662903315,3322.94880532516
Site-5136,-72.7871836902038,3487.07578236432
Site-5137,325.699546867092,4106.32740603961
Site-5138,718.981834422402,4389.79705128701
Site-5139,1185.80887036198,3946.34623965187
Site-5140,914.42051631801,4676.19956957223
Site-5141,308.215836089324,3557.33762110797
Site-5142,833.725702765185,3326.2845535872
Site-5143,1013.19432814004,3996.56320912654
Site-5144,-183.355855227759,4603.37212729797
Site-5145,1336.27102174058,3992.65117784996
Site-5146,287.883127154131,4260.12701288507
Site-5147,201.832894833995,4895.75687101868
Site-5148,703.845108111568,4374.90216561711
Site-5149,1241.50224724068,3246.91630223631
Site-5150,-441.933953137814,4813.74390563374
Site-5151,670.966938000307,3365.46385607702
Site-5152,713.699919176182,4777.73880976271
Site-5153,354.108996630993,4792.58936608504
Site-5154,-557.249262126022,4803.02167230702
Site-5155,289.893965962209,3330.8423072673
Site-5156,-166.398030893321,4621.74585367404
Site-5157,-198.65264049656,4684.02237109774
Site-5158,864.330360795246,4896.97118309835
Site-5159,-179.24808974697,4246.43284581055
Site-5160,478.984200707279,3722.57022709714
Site-5161,1123.82124076459,3979.74353671495
Site-5162,268.528734275766,4040.07410071115
Site-5163,1105.33317873527,4679.38290652582
Site-5164,905.204319607739,4646.05495320232
Site-5165,-859.70154253949,4860.52673001333
Site-5166,362.782925159193,3435.75141502495
Site-5167,411.674167396182,3921.94935568627
Site-5168,891.184572188546,4282.1081295569
Site-5169,-519.687854319033,3708.6836209784
Site-5170,996.968920071893,4394.83180032882
Site-5171,-670.684457261359,4716.76220191824
Site-5172,262.829818226064,3521.37392595866
Site-5173,-163.348167092652,4264.96626479411
Site-5174,1036.71356714872,3587.02067270112
Site-5175,1264.74990245748,3101.04801274992
Site-5176,708.867116715373,4202.57789774422
Site-5177,330.292351320473,4049.46785662962
Site-5178,-1014.23580033781,4890.40839850471
Site-5179,-535.171569199259,4907.62666515362
Site-5180,1122.29112791532,3884.45460762081
Site-5181,-195.148012401288,4264.96626479411
Site-5182,828.931915003086,3450.13505370234
Site-5183,592.153953036766,3152.49105091732
Site-5184,392.838767037024,3941.69284149063
Site-5185,240.845597497929,3270.44694470668
Site-5186,1029.22697448848,4540.10076373799
Site-5187,-163.313400418435,4329.07340256496
Site-5188,1241.50224724068,3210.06954843089
Site-5189,-608.58105096856,3911.7518924513
Site-5190,1271.88043994906,3406.38566164819
Site-5191,-419.972744185022,4395.80567278551
Site-5192,-551.128033765829,5015.49560001262
Site-5193,734.118560733236,4374.90216561711
Site-5194,780.897695961017,4769.96472210599
Site-5195,-519.687854319033,3671.10508624539
Site-5196,668.132262682355,2985.93299342493
Site-5197,724.793081633794,4721.41301616757
Site-5198,795.57876588036,3326.2845535872
Site-5199,1231.88866270887,4258.7205335501
Site-5200,-1124.2955787915,5355.94857488864
Site-5201,-1012.31743038738,4467.90984163741
Site-5202,-484.767696474044,3708.6836209784
Site-5203,-768.589454078329,4574.49962927107
Site-5204,811.563105221487,4387.36148604652
Site-5205,830.411913133651,3786.90895543712
Site-5206,1095.93703843745,3979.74353671495
Site-5207,933.596118978511,4085.9738613317
Site-5208,-287.824395657766,4814.88609019575
Site-5209,1015.01060287728,4067.43063632289
Site-5210,1283.11452898487,3419.0102938936
Site-5211,1017.0333384127,3408.91421727749
Site-5212,797.05385549973,4261.38717622742
Site-5213,99.7358853944228,5024.60133884534
Site-5214,-177.476197349677,5211.93563028939
Site-5215,534.816696697582,4400.2680752142
Site-5216,-1127.53017400294,3981.07446087004
Site-5217,-289.87172560214,5015.49044527616
Site-5218,1099.87339849782,3408.91421727749
Site-5219,923.63671302828,4706.34418594214
Site-5220,-519.687854319033,3708.6836209784
Site-5221,517.108709469833,4657.82238809714
Site-5222,996.323323391418,3400.32139025623
Site-5223,1154.80415483565,2875.7034536699
Site-5224,584.740803093743,4816.13421416449
Site-5225,287.883127154131,4378.43260124884
Site-5226,606.07979669185,4199.38450661716
Site-5227,-1144.58131873215,5348.31993863089
Site-5228,559.849640908501,3828.17479346993
Site-5229,1017.0585774512,4278.90096535657
Site-5230,-510.982473712635,3815.2601810717
Site-5231,660.683395873251,3450.13505370234
Site-5232,13.2239492205071,3527.62936583203
Site-5233,658.142358978856,2912.2329428671
Site-5234,511.200597885681,4478.79768809505
Site-5235,931.192310267164,4282.1081295569
Site-5236,-573.851045536172,4489.47004398207
Site-5237,1294.60839945594,3992.65117784996
Site-5238,606.709249840581,4807.24837492907
Site-5239,660.683395873251,3661.19596013128
Site-5240,371.259765357481,3569.01826313472
Site-5241,-519.687854319033,3671.10508624539
Site-5242,1240.92324982036,2863.01753684703
Site-5243,914.42051631801,4676.19956957223
Site-5244,635.362828829903,4404.45127188483
Site-5245,971.623715255357,4897.78698231737
Site-5246,-1020.90318616112,4488.69361793647
Site-5247,644.621182277384,4275.84027625035
Site-5248,-358.693288277505,3474.71163185408
Site-5249,-1160.18274322853,5168.60529374264
Site-5250,-637.097266790223,4908.1818861465
Site-5251,-179.24808974697,4246.43284581055
Site-5252,-1150.64834036529,5092.54209278464
Site-5253,905.204319607739,4646.05495320232
Site-5254,586.473983225412,3874.26778487462
Site-5255,-764.670657162971,4670.09572990184
Site-5256,713.699919176182,4815.28463819303
Site-5257,-748.242355690979,4992.2606866939
Site-5258,-423.698875324465,3566.01856661559
Site-5259,-167.865553879736,5186.53617087155
Site-5260,1035.04932006591,4299.11693021769
Site-5261,332.192524998431,3823.68751190122
Site-5262,-702.119838003559,4561.94241642081
Site-5263,-164.921621530391,4510.11993961463
Site-5264,348.034752075713,4597.9088669481
Site-5265,830.976039639896,4261.38717622742
Site-5266,366.408527510264,3377.32758468358
Site-5267,785.312754732656,3786.90895543712
Site-5268,-1017.06381430242,5077.44939352463
